interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,solar
2023-03-29T00:00:00-07:00,2023-03-29T07:00:00+00:00,2023-03-30T00:00:00-07:00,2023-03-30T07:00:00+00:00,SP15,59209.00593
2023-03-29T00:00:00-07:00,2023-03-29T07:00:00+00:00,2023-03-30T00:00:00-07:00,2023-03-30T07:00:00+00:00,ZP26,8053.87208
2023-03-30T00:00:00-07:00,2023-03-30T07:00:00+00:00,2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,CAISO,75747.67274
2023-03-30T00:00:00-07:00,2023-03-30T07:00:00+00:00,2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,NP15,5047.05471
2023-03-30T00:00:00-07:00,2023-03-30T07:00:00+00:00,2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,SP15,63046.88205
2023-03-30T00:00:00-07:00,2023-03-30T07:00:00+00:00,2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,ZP26,7653.73598
2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,CAISO,73327.14383
2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,NP15,6451.05479
2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,SP15,59792.04648
2023-03-31T00:00:00-07:00,2023-03-31T07:00:00+00:00,2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,ZP26,7084.04256
2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,CAISO,71589.72992
2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,NP15,7035.95739
2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,SP15,56270.26551
2023-04-01T00:00:00-07:00,2023-04-01T07:00:00+00:00,2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,ZP26,8283.50702
2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,CAISO,58291.27666
2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,NP15,6402.92817
2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,SP15,46218.51615
2023-04-02T00:00:00-07:00,2023-04-02T07:00:00+00:00,2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,ZP26,5669.83234
2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,CAISO,87618.55915
2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,NP15,9754.51014
2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,SP15,63844.35743
2023-04-03T00:00:00-07:00,2023-04-03T07:00:00+00:00,2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,ZP26,14019.69158
2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,CAISO,77948.46992
2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,NP15,11117.00513
2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,SP15,61279.98085
2023-04-04T00:00:00-07:00,2023-04-04T07:00:00+00:00,2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,ZP26,5551.48394
2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,CAISO,86867.80216
2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,NP15,12064.88806
2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,SP15,65096.07894
2023-04-05T00:00:00-07:00,2023-04-05T07:00:00+00:00,2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,ZP26,9706.83516
2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,CAISO,88812.08289
2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,NP15,11152.95351
2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,SP15,65253.97188
2023-04-06T00:00:00-07:00,2023-04-06T07:00:00+00:00,2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,ZP26,12405.1575
2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,CAISO,86705.77227
2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,NP15,7715.62029
2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,SP15,68013.00393
2023-04-07T00:00:00-07:00,2023-04-07T07:00:00+00:00,2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,ZP26,10977.14805
2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,CAISO,90400.43252
2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,NP15,9708.51072
2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,SP15,68306.97915
2023-04-08T00:00:00-07:00,2023-04-08T07:00:00+00:00,2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,ZP26,12384.94265
2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,CAISO,103093.15991
2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,NP15,9871.37992
2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,SP15,78470.35861
2023-04-09T00:00:00-07:00,2023-04-09T07:00:00+00:00,2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,ZP26,14751.42138
2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,CAISO,122146.82354
2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,NP15,12876.83017
2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,SP15,91747.16675
2023-04-10T00:00:00-07:00,2023-04-10T07:00:00+00:00,2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,ZP26,17522.82662
2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,CAISO,112375.89395
2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,NP15,12182.70303
2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,SP15,85376.43347
2023-04-11T00:00:00-07:00,2023-04-11T07:00:00+00:00,2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,ZP26,14816.75745
2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,CAISO,98025.80618
2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,NP15,13175.69449
2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,SP15,70939.22604
2023-04-12T00:00:00-07:00,2023-04-12T07:00:00+00:00,2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,ZP26,13910.88565
2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,CAISO,89875.78126
2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,NP15,9899.59226
2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,SP15,66246.32159
2023-04-13T00:00:00-07:00,2023-04-13T07:00:00+00:00,2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,ZP26,13729.86741
2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,CAISO,119331.25153
2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,NP15,11383.11555
2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,SP15,91605.87518
2023-04-14T00:00:00-07:00,2023-04-14T07:00:00+00:00,2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,ZP26,16342.2608
2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,CAISO,101624.38324
2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,NP15,11249.74897
2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,SP15,74845.22933
2023-04-15T00:00:00-07:00,2023-04-15T07:00:00+00:00,2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,ZP26,15529.40494
2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,CAISO,109741.38653
2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,NP15,10595.40265
2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,SP15,83026.17796
2023-04-16T00:00:00-07:00,2023-04-16T07:00:00+00:00,2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,ZP26,16119.80592
2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,CAISO,114601.43701
2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,NP15,8833.75321
2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,SP15,89745.6474
2023-04-17T00:00:00-07:00,2023-04-17T07:00:00+00:00,2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,ZP26,16022.0364
2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,CAISO,94055.72207
2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,NP15,11036.79636
2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,SP15,71015.87284
2023-04-18T00:00:00-07:00,2023-04-18T07:00:00+00:00,2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,ZP26,12003.05287
2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,CAISO,82739.85786
2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,NP15,10007.6472
2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,SP15,63215.77534
2023-04-19T00:00:00-07:00,2023-04-19T07:00:00+00:00,2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,ZP26,9516.43532
2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,CAISO,125447.07242
2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,NP15,13239.62446
2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,SP15,96651.62995
2023-04-20T00:00:00-07:00,2023-04-20T07:00:00+00:00,2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,ZP26,15555.81801
2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,CAISO,125278.10825
2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,NP15,12795.55477
2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,SP15,95411.44639
2023-04-21T00:00:00-07:00,2023-04-21T07:00:00+00:00,2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,ZP26,17071.10709
2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,CAISO,111443.22463
2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,NP15,10675.84948
2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,SP15,85330.95111
2023-04-22T00:00:00-07:00,2023-04-22T07:00:00+00:00,2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,ZP26,15436.42404
2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,CAISO,109531.08501
2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,NP15,9537.8504
2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,SP15,87707.31087
2023-04-23T00:00:00-07:00,2023-04-23T07:00:00+00:00,2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,ZP26,12285.92374
2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,CAISO,122240.36191
2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,NP15,11889.77328
2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,SP15,92789.52375
2023-04-24T00:00:00-07:00,2023-04-24T07:00:00+00:00,2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,ZP26,17561.06488
2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,CAISO,123399.05165
2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,NP15,11606.02546
2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,SP15,93295.4857
2023-04-25T00:00:00-07:00,2023-04-25T07:00:00+00:00,2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,ZP26,18497.54049
2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,CAISO,131944.52137
2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,NP15,14864.15407
2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,SP15,98280.34003
2023-04-26T00:00:00-07:00,2023-04-26T07:00:00+00:00,2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,ZP26,18800.02727
2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,CAISO,132193.36165
2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,NP15,14414.24862
2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,SP15,99541.90745
2023-04-27T00:00:00-07:00,2023-04-27T07:00:00+00:00,2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,ZP26,18237.20558
2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,CAISO,131265.34131
2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,NP15,15037.90051
2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,SP15,98884.75542
2023-04-28T00:00:00-07:00,2023-04-28T07:00:00+00:00,2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,ZP26,17342.68538
2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,CAISO,125184.28071
2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,NP15,13364.23629
2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,SP15,95900.4988
2023-04-29T00:00:00-07:00,2023-04-29T07:00:00+00:00,2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,ZP26,15919.54562
2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,CAISO,117101.10804
2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,NP15,13931.05664
2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,SP15,84602.82221
2023-04-30T00:00:00-07:00,2023-04-30T07:00:00+00:00,2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,ZP26,18567.22919
2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,CAISO,114599.08773
2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,NP15,12352.02343
2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,SP15,85761.06858
2023-05-01T00:00:00-07:00,2023-05-01T07:00:00+00:00,2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,ZP26,16485.99572
2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,CAISO,104189.97955
2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,NP15,10611.52111
2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,SP15,81630.37674
2023-05-02T00:00:00-07:00,2023-05-02T07:00:00+00:00,2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,ZP26,11948.0817
2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,CAISO,107810.80613
2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,NP15,7890.33295
2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,SP15,88594.61539
2023-05-03T00:00:00-07:00,2023-05-03T07:00:00+00:00,2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,ZP26,11325.85779
2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,CAISO,93359.09933
2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,NP15,7432.44086
2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,SP15,73595.7331
2023-05-04T00:00:00-07:00,2023-05-04T07:00:00+00:00,2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,ZP26,12330.92537
2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,CAISO,107792.40131
2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,NP15,10191.98217
2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,SP15,84199.35122
2023-05-05T00:00:00-07:00,2023-05-05T07:00:00+00:00,2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,ZP26,13401.06792
2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,CAISO,76536.85727
2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,NP15,7543.96083
2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,SP15,62623.414
2023-05-06T00:00:00-07:00,2023-05-06T07:00:00+00:00,2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,ZP26,6369.48244
2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,CAISO,71425.51818
2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,NP15,8285.86463
2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,SP15,56036.13854
2023-05-07T00:00:00-07:00,2023-05-07T07:00:00+00:00,2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,ZP26,7103.51501
2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,CAISO,120395.02057
2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,NP15,10791.46821
2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,SP15,95358.48508
2023-05-08T00:00:00-07:00,2023-05-08T07:00:00+00:00,2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,ZP26,14245.06728
2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,CAISO,118852.90063
2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,NP15,13134.08589
2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,SP15,92143.6721
2023-05-09T00:00:00-07:00,2023-05-09T07:00:00+00:00,2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,ZP26,13575.14264
2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,CAISO,95421.78176
2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,NP15,13289.24028
2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,SP15,71428.42875
2023-05-10T00:00:00-07:00,2023-05-10T07:00:00+00:00,2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,ZP26,10704.11273
2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,CAISO,111465.67915
2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,NP15,15126.50391
2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,SP15,80962.7547
2023-05-11T00:00:00-07:00,2023-05-11T07:00:00+00:00,2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,ZP26,15376.42054
2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,CAISO,137289.11827
2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,NP15,19277.66721
2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,SP15,99357.30826
