interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind
2023-07-24T08:00:00-04:00,2023-07-24T12:00:00+00:00,2023-07-24T09:00:00-04:00,2023-07-24T13:00:00+00:00,275
2023-07-24T09:00:00-04:00,2023-07-24T13:00:00+00:00,2023-07-24T10:00:00-04:00,2023-07-24T14:00:00+00:00,265
2023-07-24T10:00:00-04:00,2023-07-24T14:00:00+00:00,2023-07-24T11:00:00-04:00,2023-07-24T15:00:00+00:00,440
2023-07-24T11:00:00-04:00,2023-07-24T15:00:00+00:00,2023-07-24T12:00:00-04:00,2023-07-24T16:00:00+00:00,438
2023-07-24T12:00:00-04:00,2023-07-24T16:00:00+00:00,2023-07-24T13:00:00-04:00,2023-07-24T17:00:00+00:00,459
2023-07-24T13:00:00-04:00,2023-07-24T17:00:00+00:00,2023-07-24T14:00:00-04:00,2023-07-24T18:00:00+00:00,485
2023-07-24T14:00:00-04:00,2023-07-24T18:00:00+00:00,2023-07-24T15:00:00-04:00,2023-07-24T19:00:00+00:00,549
2023-07-24T15:00:00-04:00,2023-07-24T19:00:00+00:00,2023-07-24T16:00:00-04:00,2023-07-24T20:00:00+00:00,615
2023-07-24T16:00:00-04:00,2023-07-24T20:00:00+00:00,2023-07-24T17:00:00-04:00,2023-07-24T21:00:00+00:00,674
2023-07-24T17:00:00-04:00,2023-07-24T21:00:00+00:00,2023-07-24T18:00:00-04:00,2023-07-24T22:00:00+00:00,752
2023-07-24T18:00:00-04:00,2023-07-24T22:00:00+00:00,2023-07-24T19:00:00-04:00,2023-07-24T23:00:00+00:00,686
2023-07-24T19:00:00-04:00,2023-07-24T23:00:00+00:00,2023-07-24T20:00:00-04:00,2023-07-25T00:00:00+00:00,401
2023-07-24T20:00:00-04:00,2023-07-25T00:00:00+00:00,2023-07-24T21:00:00-04:00,2023-07-25T01:00:00+00:00,300
2023-07-24T21:00:00-04:00,2023-07-25T01:00:00+00:00,2023-07-24T22:00:00-04:00,2023-07-25T02:00:00+00:00,365
2023-07-24T22:00:00-04:00,2023-07-25T02:00:00+00:00,2023-07-24T23:00:00-04:00,2023-07-25T03:00:00+00:00,353
2023-07-24T23:00:00-04:00,2023-07-25T03:00:00+00:00,2023-07-25T00:00:00-04:00,2023-07-25T04:00:00+00:00,370
2023-07-25T00:00:00-04:00,2023-07-25T04:00:00+00:00,2023-07-25T01:00:00-04:00,2023-07-25T05:00:00+00:00,314
2023-07-25T01:00:00-04:00,2023-07-25T05:00:00+00:00,2023-07-25T02:00:00-04:00,2023-07-25T06:00:00+00:00,454
2023-07-25T02:00:00-04:00,2023-07-25T06:00:00+00:00,2023-07-25T03:00:00-04:00,2023-07-25T07:00:00+00:00,448
2023-07-25T03:00:00-04:00,2023-07-25T07:00:00+00:00,2023-07-25T04:00:00-04:00,2023-07-25T08:00:00+00:00,536
2023-07-25T04:00:00-04:00,2023-07-25T08:00:00+00:00,2023-07-25T05:00:00-04:00,2023-07-25T09:00:00+00:00,515
2023-07-25T05:00:00-04:00,2023-07-25T09:00:00+00:00,2023-07-25T06:00:00-04:00,2023-07-25T10:00:00+00:00,384
2023-07-25T06:00:00-04:00,2023-07-25T10:00:00+00:00,2023-07-25T07:00:00-04:00,2023-07-25T11:00:00+00:00,517
2023-07-25T07:00:00-04:00,2023-07-25T11:00:00+00:00,2023-07-25T08:00:00-04:00,2023-07-25T12:00:00+00:00,698
2023-07-25T08:00:00-04:00,2023-07-25T12:00:00+00:00,2023-07-25T09:00:00-04:00,2023-07-25T13:00:00+00:00,696
2023-07-25T09:00:00-04:00,2023-07-25T13:00:00+00:00,2023-07-25T10:00:00-04:00,2023-07-25T14:00:00+00:00,463
2023-07-25T10:00:00-04:00,2023-07-25T14:00:00+00:00,2023-07-25T11:00:00-04:00,2023-07-25T15:00:00+00:00,431
2023-07-25T11:00:00-04:00,2023-07-25T15:00:00+00:00,2023-07-25T12:00:00-04:00,2023-07-25T16:00:00+00:00,532
2023-07-25T12:00:00-04:00,2023-07-25T16:00:00+00:00,2023-07-25T13:00:00-04:00,2023-07-25T17:00:00+00:00,696
2023-07-25T13:00:00-04:00,2023-07-25T17:00:00+00:00,2023-07-25T14:00:00-04:00,2023-07-25T18:00:00+00:00,732
2023-07-25T14:00:00-04:00,2023-07-25T18:00:00+00:00,2023-07-25T15:00:00-04:00,2023-07-25T19:00:00+00:00,808
2023-07-25T15:00:00-04:00,2023-07-25T19:00:00+00:00,2023-07-25T16:00:00-04:00,2023-07-25T20:00:00+00:00,1080
2023-07-25T16:00:00-04:00,2023-07-25T20:00:00+00:00,2023-07-25T17:00:00-04:00,2023-07-25T21:00:00+00:00,1162
2023-07-25T17:00:00-04:00,2023-07-25T21:00:00+00:00,2023-07-25T18:00:00-04:00,2023-07-25T22:00:00+00:00,1266
2023-07-25T18:00:00-04:00,2023-07-25T22:00:00+00:00,2023-07-25T19:00:00-04:00,2023-07-25T23:00:00+00:00,1261
2023-07-25T19:00:00-04:00,2023-07-25T23:00:00+00:00,2023-07-25T20:00:00-04:00,2023-07-26T00:00:00+00:00,845
2023-07-25T20:00:00-04:00,2023-07-26T00:00:00+00:00,2023-07-25T21:00:00-04:00,2023-07-26T01:00:00+00:00,635
2023-07-25T21:00:00-04:00,2023-07-26T01:00:00+00:00,2023-07-25T22:00:00-04:00,2023-07-26T02:00:00+00:00,850
2023-07-25T22:00:00-04:00,2023-07-26T02:00:00+00:00,2023-07-25T23:00:00-04:00,2023-07-26T03:00:00+00:00,1541
2023-07-25T23:00:00-04:00,2023-07-26T03:00:00+00:00,2023-07-26T00:00:00-04:00,2023-07-26T04:00:00+00:00,2630
2023-07-26T00:00:00-04:00,2023-07-26T04:00:00+00:00,2023-07-26T01:00:00-04:00,2023-07-26T05:00:00+00:00,3332
2023-07-26T01:00:00-04:00,2023-07-26T05:00:00+00:00,2023-07-26T02:00:00-04:00,2023-07-26T06:00:00+00:00,3353
2023-07-26T02:00:00-04:00,2023-07-26T06:00:00+00:00,2023-07-26T03:00:00-04:00,2023-07-26T07:00:00+00:00,2991
2023-07-26T03:00:00-04:00,2023-07-26T07:00:00+00:00,2023-07-26T04:00:00-04:00,2023-07-26T08:00:00+00:00,2853
2023-07-26T04:00:00-04:00,2023-07-26T08:00:00+00:00,2023-07-26T05:00:00-04:00,2023-07-26T09:00:00+00:00,2825
2023-07-26T05:00:00-04:00,2023-07-26T09:00:00+00:00,2023-07-26T06:00:00-04:00,2023-07-26T10:00:00+00:00,2972
2023-07-26T06:00:00-04:00,2023-07-26T10:00:00+00:00,2023-07-26T07:00:00-04:00,2023-07-26T11:00:00+00:00,3616
2023-07-26T07:00:00-04:00,2023-07-26T11:00:00+00:00,2023-07-26T08:00:00-04:00,2023-07-26T12:00:00+00:00,4077
2023-07-26T08:00:00-04:00,2023-07-26T12:00:00+00:00,2023-07-26T09:00:00-04:00,2023-07-26T13:00:00+00:00,3848
2023-07-26T09:00:00-04:00,2023-07-26T13:00:00+00:00,2023-07-26T10:00:00-04:00,2023-07-26T14:00:00+00:00,3546
2023-07-26T10:00:00-04:00,2023-07-26T14:00:00+00:00,2023-07-26T11:00:00-04:00,2023-07-26T15:00:00+00:00,3737
2023-07-26T11:00:00-04:00,2023-07-26T15:00:00+00:00,2023-07-26T12:00:00-04:00,2023-07-26T16:00:00+00:00,4047
2023-07-26T12:00:00-04:00,2023-07-26T16:00:00+00:00,2023-07-26T13:00:00-04:00,2023-07-26T17:00:00+00:00,4662
2023-07-26T13:00:00-04:00,2023-07-26T17:00:00+00:00,2023-07-26T14:00:00-04:00,2023-07-26T18:00:00+00:00,5263
2023-07-26T14:00:00-04:00,2023-07-26T18:00:00+00:00,2023-07-26T15:00:00-04:00,2023-07-26T19:00:00+00:00,5253
2023-07-26T15:00:00-04:00,2023-07-26T19:00:00+00:00,2023-07-26T16:00:00-04:00,2023-07-26T20:00:00+00:00,4804
2023-07-26T16:00:00-04:00,2023-07-26T20:00:00+00:00,2023-07-26T17:00:00-04:00,2023-07-26T21:00:00+00:00,4719
2023-07-26T17:00:00-04:00,2023-07-26T21:00:00+00:00,2023-07-26T18:00:00-04:00,2023-07-26T22:00:00+00:00,4636
2023-07-26T18:00:00-04:00,2023-07-26T22:00:00+00:00,2023-07-26T19:00:00-04:00,2023-07-26T23:00:00+00:00,4028
2023-07-26T19:00:00-04:00,2023-07-26T23:00:00+00:00,2023-07-26T20:00:00-04:00,2023-07-27T00:00:00+00:00,3483
2023-07-26T20:00:00-04:00,2023-07-27T00:00:00+00:00,2023-07-26T21:00:00-04:00,2023-07-27T01:00:00+00:00,3374
2023-07-26T21:00:00-04:00,2023-07-27T01:00:00+00:00,2023-07-26T22:00:00-04:00,2023-07-27T02:00:00+00:00,3404
2023-07-26T22:00:00-04:00,2023-07-27T02:00:00+00:00,2023-07-26T23:00:00-04:00,2023-07-27T03:00:00+00:00,3308
2023-07-26T23:00:00-04:00,2023-07-27T03:00:00+00:00,2023-07-27T00:00:00-04:00,2023-07-27T04:00:00+00:00,2671
2023-07-27T00:00:00-04:00,2023-07-27T04:00:00+00:00,2023-07-27T01:00:00-04:00,2023-07-27T05:00:00+00:00,2442
2023-07-27T01:00:00-04:00,2023-07-27T05:00:00+00:00,2023-07-27T02:00:00-04:00,2023-07-27T06:00:00+00:00,2409
2023-07-27T02:00:00-04:00,2023-07-27T06:00:00+00:00,2023-07-27T03:00:00-04:00,2023-07-27T07:00:00+00:00,2384
2023-07-27T03:00:00-04:00,2023-07-27T07:00:00+00:00,2023-07-27T04:00:00-04:00,2023-07-27T08:00:00+00:00,2175
2023-07-27T04:00:00-04:00,2023-07-27T08:00:00+00:00,2023-07-27T05:00:00-04:00,2023-07-27T09:00:00+00:00,1980
2023-07-27T05:00:00-04:00,2023-07-27T09:00:00+00:00,2023-07-27T06:00:00-04:00,2023-07-27T10:00:00+00:00,1828
2023-07-27T06:00:00-04:00,2023-07-27T10:00:00+00:00,2023-07-27T07:00:00-04:00,2023-07-27T11:00:00+00:00,1757
2023-07-27T07:00:00-04:00,2023-07-27T11:00:00+00:00,2023-07-27T08:00:00-04:00,2023-07-27T12:00:00+00:00,1729
2023-07-27T08:00:00-04:00,2023-07-27T12:00:00+00:00,2023-07-27T09:00:00-04:00,2023-07-27T13:00:00+00:00,1713
2023-07-27T09:00:00-04:00,2023-07-27T13:00:00+00:00,2023-07-27T10:00:00-04:00,2023-07-27T14:00:00+00:00,1532
2023-07-27T10:00:00-04:00,2023-07-27T14:00:00+00:00,2023-07-27T11:00:00-04:00,2023-07-27T15:00:00+00:00,1467
2023-07-27T11:00:00-04:00,2023-07-27T15:00:00+00:00,2023-07-27T12:00:00-04:00,2023-07-27T16:00:00+00:00,1402
2023-07-27T12:00:00-04:00,2023-07-27T16:00:00+00:00,2023-07-27T13:00:00-04:00,2023-07-27T17:00:00+00:00,1241
2023-07-27T13:00:00-04:00,2023-07-27T17:00:00+00:00,2023-07-27T14:00:00-04:00,2023-07-27T18:00:00+00:00,1266
2023-07-27T14:00:00-04:00,2023-07-27T18:00:00+00:00,2023-07-27T15:00:00-04:00,2023-07-27T19:00:00+00:00,1301
2023-07-27T15:00:00-04:00,2023-07-27T19:00:00+00:00,2023-07-27T16:00:00-04:00,2023-07-27T20:00:00+00:00,1436
2023-07-27T16:00:00-04:00,2023-07-27T20:00:00+00:00,2023-07-27T17:00:00-04:00,2023-07-27T21:00:00+00:00,1455
2023-07-27T17:00:00-04:00,2023-07-27T21:00:00+00:00,2023-07-27T18:00:00-04:00,2023-07-27T22:00:00+00:00,1424
2023-07-27T18:00:00-04:00,2023-07-27T22:00:00+00:00,2023-07-27T19:00:00-04:00,2023-07-27T23:00:00+00:00,1253
2023-07-27T19:00:00-04:00,2023-07-27T23:00:00+00:00,2023-07-27T20:00:00-04:00,2023-07-28T00:00:00+00:00,805
2023-07-27T20:00:00-04:00,2023-07-28T00:00:00+00:00,2023-07-27T21:00:00-04:00,2023-07-28T01:00:00+00:00,787
2023-07-27T21:00:00-04:00,2023-07-28T01:00:00+00:00,2023-07-27T22:00:00-04:00,2023-07-28T02:00:00+00:00,975
2023-07-27T22:00:00-04:00,2023-07-28T02:00:00+00:00,2023-07-27T23:00:00-04:00,2023-07-28T03:00:00+00:00,1331
2023-07-27T23:00:00-04:00,2023-07-28T03:00:00+00:00,2023-07-28T00:00:00-04:00,2023-07-28T04:00:00+00:00,1832
2023-07-28T00:00:00-04:00,2023-07-28T04:00:00+00:00,2023-07-28T01:00:00-04:00,2023-07-28T05:00:00+00:00,1941
2023-07-28T01:00:00-04:00,2023-07-28T05:00:00+00:00,2023-07-28T02:00:00-04:00,2023-07-28T06:00:00+00:00,1971
2023-07-28T02:00:00-04:00,2023-07-28T06:00:00+00:00,2023-07-28T03:00:00-04:00,2023-07-28T07:00:00+00:00,2080
2023-07-28T03:00:00-04:00,2023-07-28T07:00:00+00:00,2023-07-28T04:00:00-04:00,2023-07-28T08:00:00+00:00,2614
2023-07-28T04:00:00-04:00,2023-07-28T08:00:00+00:00,2023-07-28T05:00:00-04:00,2023-07-28T09:00:00+00:00,2762
2023-07-28T05:00:00-04:00,2023-07-28T09:00:00+00:00,2023-07-28T06:00:00-04:00,2023-07-28T10:00:00+00:00,3538
2023-07-28T06:00:00-04:00,2023-07-28T10:00:00+00:00,2023-07-28T07:00:00-04:00,2023-07-28T11:00:00+00:00,3578
2023-07-28T07:00:00-04:00,2023-07-28T11:00:00+00:00,2023-07-28T08:00:00-04:00,2023-07-28T12:00:00+00:00,3598
2023-07-28T08:00:00-04:00,2023-07-28T12:00:00+00:00,2023-07-28T09:00:00-04:00,2023-07-28T13:00:00+00:00,2896
2023-07-28T09:00:00-04:00,2023-07-28T13:00:00+00:00,2023-07-28T10:00:00-04:00,2023-07-28T14:00:00+00:00,2359
2023-07-28T10:00:00-04:00,2023-07-28T14:00:00+00:00,2023-07-28T11:00:00-04:00,2023-07-28T15:00:00+00:00,2915
2023-07-28T11:00:00-04:00,2023-07-28T15:00:00+00:00,2023-07-28T12:00:00-04:00,2023-07-28T16:00:00+00:00,3566
2023-07-28T12:00:00-04:00,2023-07-28T16:00:00+00:00,2023-07-28T13:00:00-04:00,2023-07-28T17:00:00+00:00,3503
2023-07-28T13:00:00-04:00,2023-07-28T17:00:00+00:00,2023-07-28T14:00:00-04:00,2023-07-28T18:00:00+00:00,2940
2023-07-28T14:00:00-04:00,2023-07-28T18:00:00+00:00,2023-07-28T15:00:00-04:00,2023-07-28T19:00:00+00:00,2725
2023-07-28T15:00:00-04:00,2023-07-28T19:00:00+00:00,2023-07-28T16:00:00-04:00,2023-07-28T20:00:00+00:00,2800
2023-07-28T16:00:00-04:00,2023-07-28T20:00:00+00:00,2023-07-28T17:00:00-04:00,2023-07-28T21:00:00+00:00,2739
2023-07-28T17:00:00-04:00,2023-07-28T21:00:00+00:00,2023-07-28T18:00:00-04:00,2023-07-28T22:00:00+00:00,2684
2023-07-28T18:00:00-04:00,2023-07-28T22:00:00+00:00,2023-07-28T19:00:00-04:00,2023-07-28T23:00:00+00:00,2060
2023-07-28T19:00:00-04:00,2023-07-28T23:00:00+00:00,2023-07-28T20:00:00-04:00,2023-07-29T00:00:00+00:00,1806
2023-07-28T20:00:00-04:00,2023-07-29T00:00:00+00:00,2023-07-28T21:00:00-04:00,2023-07-29T01:00:00+00:00,2064
2023-07-28T21:00:00-04:00,2023-07-29T01:00:00+00:00,2023-07-28T22:00:00-04:00,2023-07-29T02:00:00+00:00,3281
2023-07-28T22:00:00-04:00,2023-07-29T02:00:00+00:00,2023-07-28T23:00:00-04:00,2023-07-29T03:00:00+00:00,3700
2023-07-28T23:00:00-04:00,2023-07-29T03:00:00+00:00,2023-07-29T00:00:00-04:00,2023-07-29T04:00:00+00:00,5193
2023-07-29T00:00:00-04:00,2023-07-29T04:00:00+00:00,2023-07-29T01:00:00-04:00,2023-07-29T05:00:00+00:00,5329
2023-07-29T01:00:00-04:00,2023-07-29T05:00:00+00:00,2023-07-29T02:00:00-04:00,2023-07-29T06:00:00+00:00,5155
2023-07-29T02:00:00-04:00,2023-07-29T06:00:00+00:00,2023-07-29T03:00:00-04:00,2023-07-29T07:00:00+00:00,3597
2023-07-29T03:00:00-04:00,2023-07-29T07:00:00+00:00,2023-07-29T04:00:00-04:00,2023-07-29T08:00:00+00:00,3133
2023-07-29T04:00:00-04:00,2023-07-29T08:00:00+00:00,2023-07-29T05:00:00-04:00,2023-07-29T09:00:00+00:00,2306
2023-07-29T05:00:00-04:00,2023-07-29T09:00:00+00:00,2023-07-29T06:00:00-04:00,2023-07-29T10:00:00+00:00,1881
2023-07-29T06:00:00-04:00,2023-07-29T10:00:00+00:00,2023-07-29T07:00:00-04:00,2023-07-29T11:00:00+00:00,2195
2023-07-29T07:00:00-04:00,2023-07-29T11:00:00+00:00,2023-07-29T08:00:00-04:00,2023-07-29T12:00:00+00:00,2311
2023-07-29T08:00:00-04:00,2023-07-29T12:00:00+00:00,2023-07-29T09:00:00-04:00,2023-07-29T13:00:00+00:00,2210
2023-07-29T09:00:00-04:00,2023-07-29T13:00:00+00:00,2023-07-29T10:00:00-04:00,2023-07-29T14:00:00+00:00,2465
2023-07-29T10:00:00-04:00,2023-07-29T14:00:00+00:00,2023-07-29T11:00:00-04:00,2023-07-29T15:00:00+00:00,1872
2023-07-29T11:00:00-04:00,2023-07-29T15:00:00+00:00,2023-07-29T12:00:00-04:00,2023-07-29T16:00:00+00:00,1590
2023-07-29T12:00:00-04:00,2023-07-29T16:00:00+00:00,2023-07-29T13:00:00-04:00,2023-07-29T17:00:00+00:00,1871
2023-07-29T13:00:00-04:00,2023-07-29T17:00:00+00:00,2023-07-29T14:00:00-04:00,2023-07-29T18:00:00+00:00,2356
2023-07-29T14:00:00-04:00,2023-07-29T18:00:00+00:00,2023-07-29T15:00:00-04:00,2023-07-29T19:00:00+00:00,2328
2023-07-29T15:00:00-04:00,2023-07-29T19:00:00+00:00,2023-07-29T16:00:00-04:00,2023-07-29T20:00:00+00:00,2511
2023-07-29T16:00:00-04:00,2023-07-29T20:00:00+00:00,2023-07-29T17:00:00-04:00,2023-07-29T21:00:00+00:00,2573
2023-07-29T17:00:00-04:00,2023-07-29T21:00:00+00:00,2023-07-29T18:00:00-04:00,2023-07-29T22:00:00+00:00,2611
2023-07-29T18:00:00-04:00,2023-07-29T22:00:00+00:00,2023-07-29T19:00:00-04:00,2023-07-29T23:00:00+00:00,2526
2023-07-29T19:00:00-04:00,2023-07-29T23:00:00+00:00,2023-07-29T20:00:00-04:00,2023-07-30T00:00:00+00:00,2290
2023-07-29T20:00:00-04:00,2023-07-30T00:00:00+00:00,2023-07-29T21:00:00-04:00,2023-07-30T01:00:00+00:00,1732
2023-07-29T21:00:00-04:00,2023-07-30T01:00:00+00:00,2023-07-29T22:00:00-04:00,2023-07-30T02:00:00+00:00,1542
2023-07-29T22:00:00-04:00,2023-07-30T02:00:00+00:00,2023-07-29T23:00:00-04:00,2023-07-30T03:00:00+00:00,1370
2023-07-29T23:00:00-04:00,2023-07-30T03:00:00+00:00,2023-07-30T00:00:00-04:00,2023-07-30T04:00:00+00:00,1288
2023-07-30T00:00:00-04:00,2023-07-30T04:00:00+00:00,2023-07-30T01:00:00-04:00,2023-07-30T05:00:00+00:00,1015
2023-07-30T01:00:00-04:00,2023-07-30T05:00:00+00:00,2023-07-30T02:00:00-04:00,2023-07-30T06:00:00+00:00,930
2023-07-30T02:00:00-04:00,2023-07-30T06:00:00+00:00,2023-07-30T03:00:00-04:00,2023-07-30T07:00:00+00:00,823
2023-07-30T03:00:00-04:00,2023-07-30T07:00:00+00:00,2023-07-30T04:00:00-04:00,2023-07-30T08:00:00+00:00,660
2023-07-30T04:00:00-04:00,2023-07-30T08:00:00+00:00,2023-07-30T05:00:00-04:00,2023-07-30T09:00:00+00:00,552
2023-07-30T05:00:00-04:00,2023-07-30T09:00:00+00:00,2023-07-30T06:00:00-04:00,2023-07-30T10:00:00+00:00,664
2023-07-30T06:00:00-04:00,2023-07-30T10:00:00+00:00,2023-07-30T07:00:00-04:00,2023-07-30T11:00:00+00:00,651
2023-07-30T07:00:00-04:00,2023-07-30T11:00:00+00:00,2023-07-30T08:00:00-04:00,2023-07-30T12:00:00+00:00,717
2023-07-30T08:00:00-04:00,2023-07-30T12:00:00+00:00,2023-07-30T09:00:00-04:00,2023-07-30T13:00:00+00:00,834
2023-07-30T09:00:00-04:00,2023-07-30T13:00:00+00:00,2023-07-30T10:00:00-04:00,2023-07-30T14:00:00+00:00,799
2023-07-30T10:00:00-04:00,2023-07-30T14:00:00+00:00,2023-07-30T11:00:00-04:00,2023-07-30T15:00:00+00:00,698
2023-07-30T11:00:00-04:00,2023-07-30T15:00:00+00:00,2023-07-30T12:00:00-04:00,2023-07-30T16:00:00+00:00,1128
2023-07-30T12:00:00-04:00,2023-07-30T16:00:00+00:00,2023-07-30T13:00:00-04:00,2023-07-30T17:00:00+00:00,1428
2023-07-30T13:00:00-04:00,2023-07-30T17:00:00+00:00,2023-07-30T14:00:00-04:00,2023-07-30T18:00:00+00:00,1513
2023-07-30T14:00:00-04:00,2023-07-30T18:00:00+00:00,2023-07-30T15:00:00-04:00,2023-07-30T19:00:00+00:00,1694
2023-07-30T15:00:00-04:00,2023-07-30T19:00:00+00:00,2023-07-30T16:00:00-04:00,2023-07-30T20:00:00+00:00,1591
2023-07-30T16:00:00-04:00,2023-07-30T20:00:00+00:00,2023-07-30T17:00:00-04:00,2023-07-30T21:00:00+00:00,1667
2023-07-30T17:00:00-04:00,2023-07-30T21:00:00+00:00,2023-07-30T18:00:00-04:00,2023-07-30T22:00:00+00:00,1735
2023-07-30T18:00:00-04:00,2023-07-30T22:00:00+00:00,2023-07-30T19:00:00-04:00,2023-07-30T23:00:00+00:00,1532
2023-07-30T19:00:00-04:00,2023-07-30T23:00:00+00:00,2023-07-30T20:00:00-04:00,2023-07-31T00:00:00+00:00,1251
2023-07-30T20:00:00-04:00,2023-07-31T00:00:00+00:00,2023-07-30T21:00:00-04:00,2023-07-31T01:00:00+00:00,1049
2023-07-30T21:00:00-04:00,2023-07-31T01:00:00+00:00,2023-07-30T22:00:00-04:00,2023-07-31T02:00:00+00:00,1216
2023-07-30T22:00:00-04:00,2023-07-31T02:00:00+00:00,2023-07-30T23:00:00-04:00,2023-07-31T03:00:00+00:00,1242
2023-07-30T23:00:00-04:00,2023-07-31T03:00:00+00:00,2023-07-31T00:00:00-04:00,2023-07-31T04:00:00+00:00,995
2023-07-31T00:00:00-04:00,2023-07-31T04:00:00+00:00,2023-07-31T01:00:00-04:00,2023-07-31T05:00:00+00:00,776
2023-07-31T01:00:00-04:00,2023-07-31T05:00:00+00:00,2023-07-31T02:00:00-04:00,2023-07-31T06:00:00+00:00,697
2023-07-31T02:00:00-04:00,2023-07-31T06:00:00+00:00,2023-07-31T03:00:00-04:00,2023-07-31T07:00:00+00:00,647
2023-07-31T03:00:00-04:00,2023-07-31T07:00:00+00:00,2023-07-31T04:00:00-04:00,2023-07-31T08:00:00+00:00,665
2023-07-31T04:00:00-04:00,2023-07-31T08:00:00+00:00,2023-07-31T05:00:00-04:00,2023-07-31T09:00:00+00:00,610
2023-07-31T05:00:00-04:00,2023-07-31T09:00:00+00:00,2023-07-31T06:00:00-04:00,2023-07-31T10:00:00+00:00,511
2023-07-31T06:00:00-04:00,2023-07-31T10:00:00+00:00,2023-07-31T07:00:00-04:00,2023-07-31T11:00:00+00:00,592
2023-07-31T07:00:00-04:00,2023-07-31T11:00:00+00:00,2023-07-31T08:00:00-04:00,2023-07-31T12:00:00+00:00,673
2023-07-31T08:00:00-04:00,2023-07-31T12:00:00+00:00,2023-07-31T09:00:00-04:00,2023-07-31T13:00:00+00:00,638
2023-07-31T09:00:00-04:00,2023-07-31T13:00:00+00:00,2023-07-31T10:00:00-04:00,2023-07-31T14:00:00+00:00,612
2023-07-31T10:00:00-04:00,2023-07-31T14:00:00+00:00,2023-07-31T11:00:00-04:00,2023-07-31T15:00:00+00:00,523
2023-07-31T11:00:00-04:00,2023-07-31T15:00:00+00:00,2023-07-31T12:00:00-04:00,2023-07-31T16:00:00+00:00,666
2023-07-31T12:00:00-04:00,2023-07-31T16:00:00+00:00,2023-07-31T13:00:00-04:00,2023-07-31T17:00:00+00:00,768
2023-07-31T13:00:00-04:00,2023-07-31T17:00:00+00:00,2023-07-31T14:00:00-04:00,2023-07-31T18:00:00+00:00,719
2023-07-31T14:00:00-04:00,2023-07-31T18:00:00+00:00,2023-07-31T15:00:00-04:00,2023-07-31T19:00:00+00:00,798
2023-07-31T15:00:00-04:00,2023-07-31T19:00:00+00:00,2023-07-31T16:00:00-04:00,2023-07-31T20:00:00+00:00,843
2023-07-31T16:00:00-04:00,2023-07-31T20:00:00+00:00,2023-07-31T17:00:00-04:00,2023-07-31T21:00:00+00:00,840
2023-07-31T17:00:00-04:00,2023-07-31T21:00:00+00:00,2023-07-31T18:00:00-04:00,2023-07-31T22:00:00+00:00,725
2023-07-31T18:00:00-04:00,2023-07-31T22:00:00+00:00,2023-07-31T19:00:00-04:00,2023-07-31T23:00:00+00:00,703
2023-07-31T19:00:00-04:00,2023-07-31T23:00:00+00:00,2023-07-31T20:00:00-04:00,2023-08-01T00:00:00+00:00,481
2023-07-31T20:00:00-04:00,2023-08-01T00:00:00+00:00,2023-07-31T21:00:00-04:00,2023-08-01T01:00:00+00:00,359
2023-07-31T21:00:00-04:00,2023-08-01T01:00:00+00:00,2023-07-31T22:00:00-04:00,2023-08-01T02:00:00+00:00,410
2023-07-31T22:00:00-04:00,2023-08-01T02:00:00+00:00,2023-07-31T23:00:00-04:00,2023-08-01T03:00:00+00:00,517
2023-07-31T23:00:00-04:00,2023-08-01T03:00:00+00:00,2023-08-01T00:00:00-04:00,2023-08-01T04:00:00+00:00,685
2023-08-01T00:00:00-04:00,2023-08-01T04:00:00+00:00,2023-08-01T01:00:00-04:00,2023-08-01T05:00:00+00:00,875
2023-08-01T01:00:00-04:00,2023-08-01T05:00:00+00:00,2023-08-01T02:00:00-04:00,2023-08-01T06:00:00+00:00,790
2023-08-01T02:00:00-04:00,2023-08-01T06:00:00+00:00,2023-08-01T03:00:00-04:00,2023-08-01T07:00:00+00:00,763
2023-08-01T03:00:00-04:00,2023-08-01T07:00:00+00:00,2023-08-01T04:00:00-04:00,2023-08-01T08:00:00+00:00,713
2023-08-01T04:00:00-04:00,2023-08-01T08:00:00+00:00,2023-08-01T05:00:00-04:00,2023-08-01T09:00:00+00:00,632
2023-08-01T05:00:00-04:00,2023-08-01T09:00:00+00:00,2023-08-01T06:00:00-04:00,2023-08-01T10:00:00+00:00,649
2023-08-01T06:00:00-04:00,2023-08-01T10:00:00+00:00,2023-08-01T07:00:00-04:00,2023-08-01T11:00:00+00:00,588
2023-08-01T07:00:00-04:00,2023-08-01T11:00:00+00:00,2023-08-01T08:00:00-04:00,2023-08-01T12:00:00+00:00,824
2023-08-01T08:00:00-04:00,2023-08-01T12:00:00+00:00,2023-08-01T09:00:00-04:00,2023-08-01T13:00:00+00:00,1072
2023-08-01T09:00:00-04:00,2023-08-01T13:00:00+00:00,2023-08-01T10:00:00-04:00,2023-08-01T14:00:00+00:00,810
2023-08-01T10:00:00-04:00,2023-08-01T14:00:00+00:00,2023-08-01T11:00:00-04:00,2023-08-01T15:00:00+00:00,774
2023-08-01T11:00:00-04:00,2023-08-01T15:00:00+00:00,2023-08-01T12:00:00-04:00,2023-08-01T16:00:00+00:00,873
2023-08-01T12:00:00-04:00,2023-08-01T16:00:00+00:00,2023-08-01T13:00:00-04:00,2023-08-01T17:00:00+00:00,985
